"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.LoginFormTest","","ui.oldTests.LoginFormTest","loginFormTest","loginFormTest()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testWebFormLink","testWebFormLink()",""
"passed","Wed May 14 16:14:27 GMT 2025","Wed May 14 16:14:28 GMT 2025","866","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testWebFormLink","testWebFormLink()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReturnLink","testReturnLink()",""
"passed","Wed May 14 16:14:21 GMT 2025","Wed May 14 16:14:22 GMT 2025","835","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testMouseOverLink","testMouseOverLink()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextInput","testTextInput()",""
"passed","Wed May 14 16:14:25 GMT 2025","Wed May 14 16:14:25 GMT 2025","867","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"passed","Wed May 14 16:14:24 GMT 2025","Wed May 14 16:14:25 GMT 2025","924","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationPageLink","testNavigationPageLink()",""
"passed","Wed May 14 16:14:30 GMT 2025","Wed May 14 16:14:31 GMT 2025","887","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testCheckbox","testCheckbox()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testWebFormLink","testWebFormLink()",""
"passed","Wed May 14 16:14:42 GMT 2025","Wed May 14 16:14:43 GMT 2025","659","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDisabledInput","testDisabledInput()",""
"passed","Wed May 14 16:14:41 GMT 2025","Wed May 14 16:14:42 GMT 2025","773","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationLink","testNavigationLink()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testColorPicker","testColorPicker()",""
"passed","Wed May 14 16:14:25 GMT 2025","Wed May 14 16:14:26 GMT 2025","808","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeaderComponents","testHeaderComponents()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFormSubmission","testFormSubmission()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","1","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testPasswordField","testPasswordField()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","3","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testChangeSalaryUsingToBuilder","testChangeSalaryUsingToBuilder()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testNavigationLink","testNavigationLink()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","1","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testTextareaField","testTextareaField()",""
"passed","Wed May 14 16:14:33 GMT 2025","Wed May 14 16:14:34 GMT 2025","784","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testRadioButton","testRadioButton()",""
"passed","Wed May 14 16:14:32 GMT 2025","Wed May 14 16:14:33 GMT 2025","700","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testSelectOption","testSelectOption()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.selenide.LoginTest","","ui.selenide.LoginTest","successfulLoginTest","successfulLoginTest()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDisabledInput","testDisabledInput()",""
"passed","Wed May 14 16:14:35 GMT 2025","Wed May 14 16:14:37 GMT 2025","1919","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFormSubmission","testFormSubmission()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReturnLink","testReturnLink()",""
"passed","Wed May 14 16:14:39 GMT 2025","Wed May 14 16:14:40 GMT 2025","874","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testReturnLink","testReturnLink()",""
"passed","Wed May 14 16:14:31 GMT 2025","Wed May 14 16:14:32 GMT 2025","813","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testPasswordField","testPasswordField()",""
"passed","Wed May 14 16:14:34 GMT 2025","Wed May 14 16:14:34 GMT 2025","887","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testSelectOption","testSelectOption()",""
"passed","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingConstructor","testCreateWorkerUsingConstructor()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testDateInput","testDateInput()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","1","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextInput","testTextInput()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testDragAndDropLink","testDragAndDropLink()",""
"passed","Wed May 14 16:14:22 GMT 2025","Wed May 14 16:14:23 GMT 2025","816","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testLoadingImagesLink","testLoadingImagesLink()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testReadonlyInput","testReadonlyInput()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testPasswordField","testPasswordField()",""
"broken","Wed May 14 16:14:43 GMT 2025","Wed May 14 16:14:44 GMT 2025","992","","ui.POM_FluentTest.WebFormFluentTest","","ui.POM_FluentTest.WebFormFluentTest","testWebFormFluentPage","testWebFormFluentPage()",""
"broken","Wed May 14 16:14:40 GMT 2025","Wed May 14 16:14:41 GMT 2025","713","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testFileUpload","testFileUpload()",""
"passed","Wed May 14 16:14:39 GMT 2025","Wed May 14 16:14:39 GMT 2025","801","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testDateInput","testDateInput()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testNavigationPageLink","testNavigationPageLink()",""
"passed","Wed May 14 16:14:37 GMT 2025","Wed May 14 16:14:38 GMT 2025","787","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextareaField","testTextareaField()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testCheckbox","testCheckbox()",""
"passed","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","100","","baseTests.DebugPropertyTest","","baseTests.DebugPropertyTest","printSystemProperties","printSystemProperties()",""
"passed","Wed May 14 16:14:30 GMT 2025","Wed May 14 16:14:30 GMT 2025","719","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testHeaderComponents","testHeaderComponents()",""
"passed","Wed May 14 16:14:20 GMT 2025","Wed May 14 16:14:21 GMT 2025","837","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testNavigationLink","testNavigationLink()",""
"passed","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","18","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testCreateUserUsingBuilder","testCreateUserUsingBuilder()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","1","","ui.POM.LoginFormTestPOM","","ui.POM.LoginFormTestPOM","loginFormTest","loginFormTest()",""
"passed","Wed May 14 16:14:26 GMT 2025","Wed May 14 16:14:27 GMT 2025","847","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDrawInCanvasLink","testDrawInCanvasLink()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testDisabledInput","testDisabledInput()",""
"passed","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCloneAndModifySalary","testCloneAndModifySalary()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.selenide.WebFormTest","","ui.selenide.WebFormTest","testTextareaField","testTextareaField()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testHeader","testHeader()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testSlowCalculatorLink","testSlowCalculatorLink()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testReadonlyInput","testReadonlyInput()",""
"passed","Wed May 14 16:14:29 GMT 2025","Wed May 14 16:14:30 GMT 2025","1062","","ui.POM_Factory.LoginFormTest","","ui.POM_Factory.LoginFormTest","testLogin","testLogin()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testRadioButton","testRadioButton()",""
"passed","Wed May 14 16:14:34 GMT 2025","Wed May 14 16:14:35 GMT 2025","762","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testTextInput","testTextInput()",""
"passed","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","3","","ui.BilderTests.LoginLombokTest","","ui.BilderTests.LoginLombokTest","testChangePasswordUsingToBuilder","testChangePasswordUsingToBuilder()",""
"passed","Wed May 14 16:14:28 GMT 2025","Wed May 14 16:14:29 GMT 2025","681","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testHeader","testHeader()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.WebFormTestWithPOM","","ui.POM.WebFormTestWithPOM","testFileUpload","testFileUpload()",""
"passed","Wed May 14 16:14:38 GMT 2025","Wed May 14 16:14:39 GMT 2025","725","","ui.POM_Factory.WebFormTest","","ui.POM_Factory.WebFormTest","testColorPicker","testColorPicker()",""
"passed","Wed May 14 16:14:23 GMT 2025","Wed May 14 16:14:24 GMT 2025","811","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDropdownMenuLink","testDropdownMenuLink()",""
"passed","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:20 GMT 2025","3404","","ui.POM_Factory.HomePageTest","","ui.POM_Factory.HomePageTest","testDragAndDropLink","testDragAndDropLink()",""
"passed","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","1","","ui.BilderTests.WorkerLombokTest","","ui.BilderTests.WorkerLombokTest","testCreateWorkerUsingBuilder","testCreateWorkerUsingBuilder()",""
"skipped","Wed May 14 16:14:44 GMT 2025","Wed May 14 16:14:44 GMT 2025","0","","ui.oldTests.HomePageLinkTest","","ui.oldTests.HomePageLinkTest","testMouseOverLink","testMouseOverLink()",""
"skipped","Wed May 14 16:14:17 GMT 2025","Wed May 14 16:14:17 GMT 2025","0","","ui.POM.HomePageLinkTestWithPOM","","ui.POM.HomePageLinkTestWithPOM","testDropdownMenuLink","testDropdownMenuLink()",""
